problem,nx,nt,ny,n_iterations,num_domain,seed,pinn_time,fdm_time,residual_estimation_time,stability_flag,pinn_error_l2,pinn_error_relative_l2,e_res_vs_true_l2,e_res_vs_true_relative_l2,e_fdm_vs_true_l2,e_fdm_vs_true_relative_l2,prob_x_min,prob_x_max,prob_t_max,prob_diffusivity,prob_frequency,prob_velocity_x,prob_phase_shift,prob_propagation_speed,prob_initital_concentration,prob_y_min,prob_y_max
poisson_2d,16,32,16,0,100,9,0.0020127296447753906,0.000164031982421875,0.0012331008911132812,false,0.4743051363608075,1.0118509575697223,0.001727734839886519,0.0036426652537285987,0.00171723760469867,0.003620533435236413,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
poisson_1d,32,32,16,0,1000,0,0.0019330978393554688,0.000025987625122070312,0.0004470348358154297,false,0.6986146560344731,1.003799170379224,0.0006030014944655201,0.0008631389124990886,0.000595948894502332,0.0008530437908146674,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
heat,8,8,16,10000,100,7,9.068209886550903,0.00012612342834472656,0.002686023712158203,false,0.00018173959952393336,0.0005130629910077833,0.0006754491640871893,3.7165767166658004,0.012171854008336707,66.97414344597526,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
poisson_1d,256,32,16,10000,1000,2,17.26138710975647,0.000054836273193359375,0.0006301403045654297,false,3.649493692674525e-6,5.171273502267598e-6,1.3263756710624403e-8,0.003634410092798555,8.926404123405047e-6,2.4459294562086926,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
wave,16,16,16,0,10,0,0.002482891082763672,0.000048160552978515625,0.007122039794921875,false,0.8489552395565414,1.7012364577738186,0.009200603291320593,0.010837559935582235,0.004322163832073661,0.005091156318596229,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
heat,8,8,16,10000,10,9,7.7358598709106445,0.00012493133544921875,0.0037157535552978516,false,0.0890949970665685,0.2515211093154388,0.048011934445368304,0.5388847413002944,0.012171854008336707,0.13661658240184163,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
poisson_2d,16,32,16,0,1000,6,0.002626180648803711,0.0002148151397705078,0.0012590885162353516,false,0.47027178978016726,1.0032464848643565,0.0017166244286267824,0.00365028153066386,0.00171723760469867,0.0036515854066037166,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
heat,128,128,16,10000,10000,9,94.48318481445312,0.00424504280090332,0.07226872444152832,false,0.00008004924829226189,0.00022708708005250396,1.7725218882011595e-6,0.022142892357057763,0.00003992627534176886,0.4987713962777902,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
wave,128,128,16,0,100,2,0.0022118091583251953,0.0004048347473144531,0.09295296669006348,false,0.867417999088299,1.7348889435933672,0.00012599661323926605,0.00014525478301314357,0.00006338688741085187,0.00007307536559937048,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
drift_diffusion,256,256,16,10000,10,4,11.507652997970581,0.013367176055908203,0.23764300346374512,false,0.7312718265988849,2.0707962871173926,0.00033625913633900854,0.00045982782887033386,0.00023700549940490983,0.0003241004107969161,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
poisson_1d,64,32,16,0,1,8,0.0013718605041503906,0.00003814697265625,0.0004467964172363281,false,0.6956658312224681,0.9915974080456309,0.0001448424718638863,0.00020820696570558872,0.00014539741646764722,0.00020900468291240587,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
wave,256,256,16,10000,100,8,12.932720184326172,0.0008571147918701172,0.18823814392089844,false,0.07326814272220479,0.1465374034403388,0.00007255430508668645,0.0009902571894278124,0.000015783443300198566,0.00021542027290143365,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
poisson_2d,128,32,128,0,10000,8,0.007150888442993164,0.025845050811767578,0.03258681297302246,false,0.4979780171358866,1.0037982077699759,0.00002530692443688859,0.00005081936062648106,0.000025298111418601268,0.00005080166302139799,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
poisson_2d,64,32,64,10000,1000,3,27.558892965316772,0.004152059555053711,0.008034944534301758,false,0.00004772985688192919,0.00009697494731566563,2.953875199140309e-7,0.0061887367616484,0.00010200512199543541,2.1371344617176393,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
poisson_1d,256,32,16,10000,1,4,5.888246774673462,0.00006890296936035156,0.0007920265197753906,false,0.0955058477611951,0.13533024069350488,2.2998106179781615e-6,0.00002408031206349433,8.926404123405047e-6,0.00009346447712526266,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
poisson_1d,128,32,16,0,100,0,0.0015621185302734375,0.00004887580871582031,0.0005450248718261719,false,0.7070151316135906,1.0037991668688158,0.00003634235119615262,0.000051402508335585424,0.00003591751011898671,0.000050801614439303016,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
wave,32,32,16,0,10000,3,0.007066011428833008,0.00008916854858398438,0.015376091003417969,false,0.8569336233662993,1.7147047094000851,0.0021298921188067374,0.0024854808595791405,0.0010402908397117996,0.0012139689835313225,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
wave,256,256,16,0,10,9,0.0020558834075927734,0.001024007797241211,0.21223139762878418,false,0.8678367236477328,1.7356866895845182,0.000031208923494872035,0.00003596174561926026,0.000015783443300198566,0.000018187111550035404,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
heat,512,512,16,10000,10000,0,95.41633677482605,0.03598380088806152,0.36413097381591797,false,0.0000655699403230891,0.000186040998161127,8.598085797029233e-8,0.001311284676278481,2.477696763831837e-6,0.03778708279463827,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
drift_diffusion,256,256,16,10000,100,0,12.665422916412354,0.01279902458190918,0.25234079360961914,false,0.17406618761790674,0.49291604287328405,0.0007802032612280076,0.004482221802551532,0.00023700549940490983,0.0013615826407662884,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
drift_diffusion,256,256,16,0,1,8,0.0022280216217041016,0.012388944625854492,0.23788976669311523,false,0.8587672072618118,2.4318343461512533,0.0003112989335592351,0.00036249513363675705,0.00023700549940490983,0.00027598340667968016,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
drift_diffusion,256,256,16,0,1000,9,0.0025930404663085938,0.01177072525024414,0.21633315086364746,false,0.8563673615731328,2.4250385263739695,0.00031119553828974405,0.0003633902367765195,0.00023700549940490983,0.0002767568102660225,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
poisson_1d,8,32,16,10000,10,6,6.755296945571899,0.00002002716064453125,0.000308990478515625,false,0.00008538806371565686,0.0001290946180142662,0.00013484194703494864,1.5791662343324215,0.011214972573078455,131.34122130244452,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
drift_diffusion,128,128,16,0,10000,2,0.005822181701660156,0.004109621047973633,0.0978538990020752,false,0.8538539750027128,2.413142446157146,0.001250530151798733,0.001464571447119819,0.0009525133211054325,0.0011155459235314869,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
poisson_1d,128,32,16,10000,100,7,7.946553707122803,0.000041961669921875,0.0006160736083984375,false,0.0001455544491330881,0.0002066539006603557,6.26896333853795e-8,0.00043069541163950263,0.00003591751011898671,0.24676339564255273,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
poisson_2d,32,32,32,0,1000,7,0.0026369094848632812,0.0007319450378417969,0.0019311904907226562,false,0.5077778999095958,1.0483156643294878,0.0004208366192859862,0.0008287808889691959,0.00041476287710914914,0.0008168194739924542,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
wave,64,64,16,10000,1000,1,28.057994842529297,0.0001900196075439453,0.03504204750061035,false,0.00029730154655146547,0.0005946756897814387,0.00001133579036190606,0.03812893169709739,0.0002556346352812184,0.8598496652518416,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
wave,32,32,16,10000,10,6,10.830904006958008,0.00011491775512695312,0.017767906188964844,false,0.2842986993985333,0.5688752377575989,0.001378864173961142,0.004850054456380868,0.0010402908397117996,0.003659147375322696,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
poisson_2d,256,32,256,10000,1,9,9.735986232757568,0.14793014526367188,0.15967488288879395,false,0.2593064117576221,0.5206465992937351,4.330154541589008e-6,0.000016698987550051295,6.299580846651019e-6,0.000024293964826983674,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
heat,16,16,16,0,10,8,0.0013952255249023438,0.0003077983856201172,0.006340980529785156,false,0.4254050512444035,1.2045416308360113,0.003588299117113653,0.008435017653450722,0.002749210983530936,0.006462572495293339,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
wave,64,64,16,10000,10000,2,144.22616171836853,0.00018095970153808594,0.03744220733642578,false,0.00018208406659503951,0.00036421259544934845,8.467887833983736e-6,0.046505375194700174,0.0002556346352812184,1.4039374233090762,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
poisson_1d,8,32,16,0,100,1,0.0012731552124023438,0.00002002716064453125,0.0003311634063720703,false,0.6901872614759494,1.0434650582457556,0.01155048862603169,0.016735296738643417,0.011214972573078455,0.016249173520090032,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
drift_diffusion,256,256,16,0,100,4,0.001847982406616211,0.011633872985839844,0.2208099365234375,false,0.8569674020929335,2.4267377053048778,0.0003112371937835202,0.0003631844023744653,0.00023700549940490983,0.0002765630277488756,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
drift_diffusion,16,16,16,0,10,7,0.0019762516021728516,0.0003788471221923828,0.009346961975097656,true,0.820565718505757,2.260046046304303,0.08762961941414417,0.1067917138601853,0.06769679643284385,0.08250015191485104,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
poisson_2d,256,32,256,0,1,7,0.001962900161743164,0.14218902587890625,0.2037489414215088,false,0.5221103560640048,1.048315695312825,6.391853659413845e-6,0.000012242342227416526,6.299580846651019e-6,0.000012065611749479953,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
drift_diffusion,16,16,16,10000,1000,4,25.050506830215454,0.0002880096435546875,0.008772850036621094,true,0.007857574079360075,0.02164175133216502,0.008450830329871699,1.0755011972549968,0.06769679643284385,8.615483067562279,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
wave,256,256,16,10000,10,2,10.43802785873413,0.0008869171142578125,0.21853208541870117,false,0.4149555811260041,0.8299174940441525,0.000023998022833960837,0.00005783275108347962,0.000015783443300198566,0.00003803646466778287,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
heat,16,16,16,10000,1,7,7.009293079376221,0.0002639293670654297,0.005577802658081055,false,0.4234845950627168,1.1991038265262808,0.003585691045076372,0.008467110933622842,0.002749210983530936,0.006491879552605179,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
poisson_2d,128,32,128,10000,10,9,10.495101928710938,0.02302074432373047,0.030451059341430664,false,0.09177214482164335,0.18498952027039914,0.000017396593489948322,0.00018956289540533356,0.000025298111418601268,0.0002756622008537278,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
heat,64,64,16,0,10000,0,0.006740093231201172,0.0014412403106689453,0.024328947067260742,false,0.4328297451613582,1.227594602644858,0.00020562605651650197,0.0004750737647197627,0.00016125998597565447,0.000372571404295555,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
wave,128,128,16,0,10,6,0.002002239227294922,0.00042510032653808594,0.09337210655212402,false,0.8695767543244002,1.7392065858315644,0.0001259981864232085,0.00014489599198301957,0.00006338688741085187,0.0000728939534039166,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
poisson_1d,256,32,16,0,1000,9,0.0015702247619628906,0.00005316734313964844,0.0005738735198974609,false,0.7174834172540692,1.0166623911174062,9.03778868723536e-6,0.00001259651229546811,8.926404123405047e-6,0.000012441268897290908,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
wave,8,8,16,0,1000,8,0.00263214111328125,0.000026941299438476562,0.0034627914428710938,false,0.8313504046678567,1.675844893793569,0.04337636175607222,0.05217578714405276,0.018958173771005418,0.022804071140832168,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
wave,32,32,16,0,100,3,0.0022118091583251953,0.00010013580322265625,0.01622295379638672,false,0.8569336233662993,1.7147047094000851,0.0021298921188067374,0.0024854808595791405,0.0010402908397117996,0.0012139689835313225,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
heat,8,8,16,10000,10000,0,95.41633677482605,0.0001232624053955078,0.0028579235076904297,false,0.000043653727982790745,0.00012323738087989625,0.00041474360565417245,9.500760297418893,0.012171854008336707,278.8273664303593,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
poisson_1d,16,32,16,0,1,4,0.0016210079193115234,0.000026702880859375,0.0004658699035644531,false,0.6861665506935404,1.0022103947209708,0.0024792431414384234,0.003613179830658514,0.0025081860605056672,0.0036553604339508053,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
poisson_1d,32,32,16,10000,1,2,5.809880971908569,0.000031948089599609375,0.00040793418884277344,false,0.09405267810401072,0.13513887725838306,0.00013641331371380967,0.001450392657218683,0.000595948894502332,0.006336330942573321,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
poisson_2d,8,32,8,10000,10000,8,142.34719109535217,0.000047206878662109375,0.0007388591766357422,false,6.544646654678522e-6,0.000014959192353550899,0.000018134241358536333,2.770851096337762,0.007418007097193637,1133.4465385961576,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
heat,256,256,16,0,10000,8,0.007058858871459961,0.013336896896362305,0.16556501388549805,false,0.4384964962382153,1.2440777002038779,0.000012597424522627299,0.00002872867772193939,9.934186103617024e-6,0.00002265510942240284,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
poisson_1d,64,32,16,0,10,4,0.0012879371643066406,0.000031948089599609375,0.0003497600555419922,false,0.703111564272516,1.0022105059757866,0.00014372040407308268,0.00020440625837492084,0.00014539741646764722,0.0002067913882458819,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
wave,16,16,16,10000,10,3,10.671231985092163,0.000051975250244140625,0.007941722869873047,false,0.36302608244329665,0.7274744035951118,0.006811165993457081,0.01876219457184859,0.004322163832073661,0.011905931945671607,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
poisson_1d,128,32,16,0,1,2,0.001306295394897461,0.00004696846008300781,0.0006051063537597656,false,0.6487803221431463,0.9211191072556864,0.00003437973495109136,0.00005299133432025677,0.00003591751011898671,0.00005536158988351977,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
poisson_2d,64,32,64,10000,1000,9,27.943398237228394,0.005660057067871094,0.008674860000610352,false,9.632068931817496e-6,0.00001956991782972443,3.6627406451840347e-7,0.03802652027382115,0.00010200512199543541,10.590156976288252,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
drift_diffusion,256,256,16,10000,10000,0,116.79411101341248,0.01360011100769043,0.22775888442993164,false,0.007866538697160188,0.022276256973154183,0.00003706177886889513,0.004711319717053438,0.00023700549940490983,0.03012830782749032,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
poisson_2d,16,32,16,0,100,1,0.0019729137420654297,0.00013518333435058594,0.0011038780212402344,false,0.4515691583905739,0.9633475378998906,0.0016893226973963493,0.0037410054827863373,0.00171723760469867,0.0038028230511114453,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
poisson_2d,8,32,8,0,0,1,0.0019121170043945312,0.00004506111145019531,0.0006740093231201172,false,0.421467241973415,0.9633536959392338,0.007297020410249868,0.017313374999403018,0.007418007097193637,0.01760043571230037,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
wave,256,256,16,0,100,1,0.0022301673889160156,0.0009071826934814453,0.2068932056427002,false,0.8668906926287758,1.7337946131111512,0.00003122422599491042,0.00003601864255829703,0.000015783443300198566,0.00001820695900233575,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
wave,256,256,16,0,10000,3,0.007066011428833008,0.0010018348693847656,0.21410417556762695,false,0.865009597604522,1.730032394359083,0.00003119623983165626,0.00003606461699158975,0.000015783443300198566,0.000018246552805781322,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
wave,8,8,16,0,10000,2,0.007330894470214844,0.00003075599670410156,0.0037539005279541016,false,0.8306597320073215,1.67445262857671,0.0433799227874041,0.05222345698951222,0.018958173771005418,0.022823032152036855,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
wave,32,32,16,0,10,7,0.0018851757049560547,0.00008916854858398438,0.014712095260620117,false,0.8673636784800858,1.7355750126945881,0.002130982914588507,0.0024568505316278737,0.0010402908397117996,0.0011993709968749677,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
wave,32,32,16,0,10000,0,0.008371829986572266,0.00009417533874511719,0.015607833862304688,false,0.8585523740768571,1.7179437927912053,0.002130498523585927,0.0024815009403202763,0.0010402908397117996,0.0012116801154156184,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
drift_diffusion,128,128,16,0,100,7,0.0023040771484375,0.004142045974731445,0.09679508209228516,false,0.8612629830190062,2.4340816140376718,0.001251523875952578,0.0014531262815517516,0.0009525133211054325,0.0011059494485256573,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
wave,32,32,16,0,10000,9,0.008026123046875,0.00008869171142578125,0.017225980758666992,false,0.8597913397574626,1.7204229349667377,0.002130797739070233,0.0024782730885278595,0.0010402908397117996,0.0012099340754063116,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
poisson_1d,128,32,16,10000,1,1,5.950311899185181,0.000041961669921875,0.0006008148193359375,false,0.11355387770331672,0.161220436079167,0.00001265078294677428,0.00011140775817297132,0.00003591751011898671,0.00031630368636841006,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
heat,32,32,16,10000,1000,5,19.93030095100403,0.0005629062652587891,0.010846853256225586,false,0.00013900711773490277,0.00039405866984086965,0.000021429965044553693,0.15416451613223767,0.0006581365706071615,4.734553031031152,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
drift_diffusion,64,64,16,10000,10000,2,113.75466871261597,0.0015659332275390625,0.03725695610046387,false,0.005881216354621285,0.016556653167772745,0.0006019791369919509,0.10235623053025814,0.003851464283566381,0.6548754630562008,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
drift_diffusion,64,64,16,10000,10,8,11.110510110855103,0.0015592575073242188,0.036741018295288086,false,0.7606281387654888,2.14130130976956,0.005951296057198202,0.007824186029795382,0.003851464283566381,0.005063531162306677,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
poisson_2d,32,32,32,10000,10,1,10.727699995040894,0.000843048095703125,0.0021791458129882812,false,0.16739465646417806,0.34558896818410945,0.00033804919387937814,0.0020194742234900397,0.00041476287710914914,0.002477754582314919,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
wave,16,16,16,0,100,4,0.0020780563354492188,0.00006890296936035156,0.007591962814331055,false,0.8502935491519292,1.7039183201022159,0.009200254841591106,0.010820092485433188,0.004322163832073661,0.005083143152602446,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
heat,8,8,16,0,1,3,0.002263784408569336,0.000125885009765625,0.0035390853881835938,false,0.40575897358237184,1.1454846008230835,0.01620930705426827,0.03994811725581632,0.012171854008336707,0.029997744475922808,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
heat,32,32,16,0,100,2,0.0015850067138671875,0.0005588531494140625,0.012080192565917969,false,0.4325832218824425,1.2262909395442572,0.0008468495516664562,0.001957656952068736,0.0006581365706071615,0.0015214103028388245,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
drift_diffusion,64,64,16,0,1000,0,0.0028009414672851562,0.0016109943389892578,0.040244102478027344,false,0.8483757420454889,2.388326167589781,0.00505180265079598,0.005954675977198211,0.003851464283566381,0.00453980953566665,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
poisson_2d,32,32,32,10000,10000,9,142.07285594940186,0.0009310245513916016,0.0027348995208740234,false,9.371256207404532e-6,0.00001934710958948032,1.3505877621311492e-6,0.14412024729935288,0.00041476287710914914,44.25904787204576,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
poisson_1d,128,32,16,0,100,3,0.0012507438659667969,0.00004100799560546875,0.0008559226989746094,false,0.6948274331171178,0.986495433115782,0.00003515874827323621,0.00005060069104570021,0.00003591751011898671,0.000051692705853386434,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
poisson_1d,64,32,16,0,10,7,0.0012159347534179688,0.00003981590270996094,0.00042510032653808594,false,0.6639229076231498,0.9463512577358442,0.0001429576911985475,0.00021532272731835287,0.00014539741646764722,0.00021899743900714513,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
drift_diffusion,256,256,16,10000,10000,4,113.64341831207275,0.011811256408691406,0.2326200008392334,false,0.0066472736379349405,0.018823574310130528,0.000037553222645632316,0.00564941729362869,0.00023700549940490983,0.03565454234535394,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
poisson_1d,256,32,16,10000,10,4,6.544991970062256,0.00004887580871582031,0.0008533000946044922,false,0.00030320395571365735,0.0004296350984554476,3.443422360407314e-7,0.0011356785739491178,8.926404123405047e-6,0.029440262751163133,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
drift_diffusion,32,32,16,0,10000,5,0.005910158157348633,0.0007181167602539062,0.01905989646911621,false,0.8356341032785797,2.334690257549887,0.020685287033648924,0.024754000527851792,0.015825675346876712,0.018938522595936733,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
drift_diffusion,32,32,16,10000,1,2,10.610212087631226,0.0006780624389648438,0.01925492286682129,false,0.6236239333302851,1.7423519645844,0.020063891479445702,0.03217306201238979,0.015825675346876712,0.02537695316208315,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
